W,q,theta_p
760.0,0.15,1.4578799800925512e-05
760.0,0.2,2.0332074241798383e-05
760.0,0.25,2.6123628451620954e-05
760.0,0.3,3.2099496627668574e-05
760.0,0.35000000000000003,3.872488666329835e-05
760.0,0.4,4.403911388267948e-05
760.0,0.45000000000000007,5.035266618274895e-05
760.0,0.5,5.544589174789812e-05
760.0,0.5499999999999999,6.224415691524239e-05
760.0,0.6,6.793801155827127e-05
760.0,0.65,7.5521811879787e-05
760.0,0.7000000000000001,8.135246265698525e-05
760.0,0.75,8.811080939493621e-05
760.0,0.8,9.358324162486099e-05
760.0,0.8500000000000001,9.980401592026239e-05
760.0,0.9000000000000001,0.00010695383572338472
760.0,0.95,0.0001110300609741098
760.0,1.0,0.00011603691629353042
770.0,0.01,1.674989337245995e-06
770.0,0.05,6.36936950566334e-06
770.0,0.1,1.2004795090802015e-05
770.0,0.15,1.607937132739357e-05
770.0,0.2,2.1540193078378664e-05
770.0,0.25,2.6171950754212898e-05
770.0,0.3,3.129489519515608e-05
770.0,0.35000000000000003,3.540480306715894e-05
770.0,0.4,4.181685586729088e-05
770.0,0.45000000000000007,4.749413791880717e-05
770.0,0.5,5.38424168033402e-05
770.0,0.5499999999999999,5.951565549950753e-05
770.0,0.6,6.3959150493385e-05
770.0,0.65,7.005125623856526e-05
770.0,0.7000000000000001,7.815502014214034e-05
770.0,0.75,8.437122114469921e-05
770.0,0.8,9.20766517268831e-05
770.0,0.8500000000000001,9.844729470337984e-05
770.0,0.9000000000000001,0.00010340202393946126
770.0,0.95,0.00011012568366173903
770.0,1.0,0.00011493440905278938
780.0,0.01,1.0483155035717902e-06
780.0,0.05,5.226553447954049e-06
780.0,0.1,1.0909965561265605e-05
780.0,0.15,1.621607220232997e-05
780.0,0.2,2.1084079837933932e-05
780.0,0.25,2.593606616198099e-05
780.0,0.3,3.105800964539346e-05
780.0,0.35000000000000003,3.694095104692646e-05
780.0,0.4,4.2306573836707045e-05
780.0,0.45000000000000007,4.9320558889649786e-05
780.0,0.5,5.623498592482124e-05
780.0,0.5499999999999999,6.040868598841624e-05
780.0,0.6,6.699716665707831e-05
780.0,0.65,7.165996864040896e-05
780.0,0.7000000000000001,7.827208395103868e-05
780.0,0.75,8.343504916538474e-05
780.0,0.8,9.070951986414224e-05
780.0,0.8500000000000001,9.658807105960706e-05
780.0,0.9000000000000001,0.00010307670840539874
780.0,0.95,0.00010911349671203446
780.0,1.0,0.00011332962100703968
790.0,0.01,5.255110157973259e-07
790.0,0.05,4.2587791246826246e-06
790.0,0.1,8.738105317394586e-06
790.0,0.15,1.5572673767675793e-05
790.0,0.2,2.059556932016079e-05
790.0,0.25,2.3950195022322543e-05
790.0,0.3,2.9197088393450157e-05
790.0,0.35000000000000003,3.3298349481984034e-05
790.0,0.4,3.920389253730407e-05
790.0,0.45000000000000007,4.5970637131954456e-05
790.0,0.5,5.110580063689178e-05
790.0,0.5499999999999999,5.59933572740374e-05
790.0,0.6,6.152451446037914e-05
790.0,0.65,6.671103231896144e-05
790.0,0.7000000000000001,7.331748309852686e-05
790.0,0.75,7.91508661365012e-05
790.0,0.8,8.64350806736282e-05
790.0,0.8500000000000001,9.188156547400646e-05
790.0,0.9000000000000001,9.865420592003047e-05
790.0,0.95,0.00010385806871872869
790.0,1.0,0.00010866550391164794
800.0,0.01,1.2501891584163213e-06
800.0,0.05,5.391144938702529e-06
800.0,0.1,9.391126763467321e-06
800.0,0.15,1.373080904865564e-05
800.0,0.2,1.9860650420311102e-05
800.0,0.25,2.367519558987762e-05
800.0,0.3,2.8868912720725912e-05
800.0,0.35000000000000003,3.484344306886801e-05
800.0,0.4,4.164156265210699e-05
800.0,0.45000000000000007,4.6143183428929776e-05
800.0,0.5,5.430184206673117e-05
800.0,0.5499999999999999,5.943503417745071e-05
800.0,0.6,6.37357909501725e-05
800.0,0.65,7.05443614927192e-05
800.0,0.7000000000000001,7.730563108418035e-05
800.0,0.75,8.162915588474102e-05
800.0,0.8,8.638148856923101e-05
800.0,0.8500000000000001,9.42389394682108e-05
800.0,0.9000000000000001,0.00010020706938289389
800.0,0.95,0.00010944236871229991
800.0,1.0,0.00011373185272436959
810.0,0.01,8.542623708838758e-07
810.0,0.05,5.12660925097445e-06
810.0,0.1,1.0419333719326824e-05
810.0,0.15,1.420911720203438e-05
810.0,0.2,1.9553392906967575e-05
810.0,0.25,2.498013987479928e-05
810.0,0.3,2.992118444988439e-05
810.0,0.35000000000000003,3.504722218083742e-05
810.0,0.4,4.1610232483942745e-05
810.0,0.45000000000000007,4.770153722925594e-05
810.0,0.5,5.234451026297294e-05
810.0,0.5499999999999999,5.854373576422882e-05
810.0,0.6,6.539800920861823e-05
810.0,0.65,7.030896481326065e-05
810.0,0.7000000000000001,7.56488367555542e-05
810.0,0.75,8.333222206673254e-05
810.0,0.8,9.001384228574707e-05
810.0,0.8500000000000001,9.435225104233252e-05
810.0,0.9000000000000001,0.00010008065117464454
810.0,0.95,0.00010568545788842337
810.0,1.0,0.00011102214176800636
820.0,0.01,7.184744699555884e-07
820.0,0.05,4.8111947668192635e-06
820.0,0.1,9.783821614197373e-06
820.0,0.15,1.5366519284633504e-05
820.0,0.2,2.129909437844991e-05
820.0,0.25,2.678757053487631e-05
820.0,0.3,3.2161669839611986e-05
820.0,0.35000000000000003,3.748091262346682e-05
820.0,0.4,4.4657869731564345e-05
820.0,0.45000000000000007,5.068740745665422e-05
820.0,0.5,5.646317280877553e-05
820.0,0.5499999999999999,6.241342872362686e-05
820.0,0.6,6.96171446979304e-05
820.0,0.65,7.563484620045549e-05
820.0,0.7000000000000001,8.304739204592522e-05
820.0,0.75,8.967106857384994e-05
820.0,0.8,9.707112787730466e-05
820.0,0.8500000000000001,0.00010232160522131589
820.0,0.9000000000000001,0.00010729398756440818
820.0,0.95,0.0001124032428039934
820.0,1.0,0.00011766250130675446
830.0,0.01,6.019461453851798e-07
830.0,0.05,4.5097072927838155e-06
830.0,0.1,9.492230064074814e-06
830.0,0.15,1.497622504838673e-05
830.0,0.2,2.0535926046706134e-05
830.0,0.25,2.528683759193578e-05
830.0,0.3,2.9947461836623655e-05
830.0,0.35000000000000003,3.489469034941901e-05
830.0,0.4,4.059534053201651e-05
830.0,0.45000000000000007,4.665857877642487e-05
830.0,0.5,5.382179519997051e-05
830.0,0.5499999999999999,5.8411571136840946e-05
830.0,0.6,6.410430856399676e-05
830.0,0.65,6.965909607802815e-05
830.0,0.7000000000000001,7.855003754214672e-05
830.0,0.75,8.441670316684911e-05
830.0,0.8,9.28221850958178e-05
830.0,0.8500000000000001,9.783769694147546e-05
830.0,0.9000000000000001,0.0001052718712930168
830.0,0.95,0.00011096121102660942
830.0,1.0,0.00011491572770834618
840.0,0.01,7.132300244016223e-07
840.0,0.05,4.343213178517412e-06
840.0,0.1,8.65219865033887e-06
840.0,0.15,1.3191667311816546e-05
840.0,0.2,1.7619090104383514e-05
840.0,0.25,2.270262590021121e-05
840.0,0.3,2.7141496986238e-05
840.0,0.35000000000000003,3.259795431115441e-05
840.0,0.4,3.824432943160361e-05
840.0,0.45000000000000007,4.426523560454023e-05
840.0,0.5,4.966015570786799e-05
840.0,0.5499999999999999,5.6544017121826336e-05
840.0,0.6,6.251799883979877e-05
840.0,0.65,6.901487003381023e-05
840.0,0.7000000000000001,7.337741049297098e-05
840.0,0.75,8.144961777366932e-05
840.0,0.8,8.61384880093132e-05
840.0,0.8500000000000001,9.253454923446127e-05
840.0,0.9000000000000001,9.76761799198684e-05
840.0,0.95,0.00010516448460948358
840.0,1.0,0.00011108924052878976
850.0,0.01,8.697795508108616e-07
850.0,0.05,5.361607092095836e-06
850.0,0.1,1.0268976030623526e-05
850.0,0.15,1.4180784524929712e-05
850.0,0.2,2.1414809975751396e-05
850.0,0.25,2.5788741354898746e-05
850.0,0.3,3.1872684099893415e-05
850.0,0.35000000000000003,3.5991797632032426e-05
850.0,0.4,4.365260237779353e-05
850.0,0.45000000000000007,4.92927966678041e-05
850.0,0.5,5.521633723926952e-05
850.0,0.5499999999999999,6.139054320853616e-05
850.0,0.6,6.557860966336728e-05
850.0,0.65,7.286732765590354e-05
850.0,0.7000000000000001,7.899672810884736e-05
850.0,0.75,8.465378358750398e-05
850.0,0.8,9.226826029987422e-05
850.0,0.8500000000000001,9.75815434260674e-05
850.0,0.9000000000000001,0.00010319341657353767
850.0,0.95,0.00010829326178421365
850.0,1.0,0.00011302561550884522
860.0,0.01,6.455073073954373e-07
860.0,0.05,4.065354472010505e-06
860.0,0.1,8.963030606474702e-06
860.0,0.15,1.4000669314736374e-05
860.0,0.2,1.873632966794559e-05
860.0,0.25,2.3563128904428375e-05
860.0,0.3,2.8713169746464014e-05
860.0,0.35000000000000003,3.443272151908455e-05
860.0,0.4,3.954823032336639e-05
860.0,0.45000000000000007,4.442489475011312e-05
860.0,0.5,5.036261893784796e-05
860.0,0.5499999999999999,5.6670658468762525e-05
860.0,0.6,6.31627241228535e-05
860.0,0.65,6.749699153916987e-05
860.0,0.7000000000000001,7.429995085205724e-05
860.0,0.75,8.177636945893298e-05
860.0,0.8,8.744236170485016e-05
860.0,0.8500000000000001,9.44097107788242e-05
860.0,0.9000000000000001,0.00010121102802942724
860.0,0.95,0.00010857325655168272
860.0,1.0,0.0001137593438343762
870.0,0.01,5.665244641901868e-07
870.0,0.05,4.167264564038308e-06
870.0,0.1,8.410457494315881e-06
870.0,0.15,1.2707895070476347e-05
870.0,0.2,1.741302673217956e-05
870.0,0.25,2.218219227606719e-05
870.0,0.3,2.6837567385232395e-05
870.0,0.35000000000000003,3.248485159771325e-05
870.0,0.4,3.7051657289907596e-05
870.0,0.45000000000000007,4.35416998709274e-05
870.0,0.5,4.957233961659718e-05
870.0,0.5499999999999999,5.565107599786128e-05
870.0,0.6,6.015858456303337e-05
870.0,0.65,6.776542359514274e-05
870.0,0.7000000000000001,7.116794873805163e-05
870.0,0.75,7.829041718968891e-05
870.0,0.8,8.524078464021717e-05
870.0,0.8500000000000001,9.068892487275672e-05
870.0,0.9000000000000001,9.653578391977283e-05
870.0,0.95,0.00010113084346641058
870.0,1.0,0.00010883824172842218
880.0,0.01,1.10245309488874e-06
880.0,0.05,4.535337025436293e-06
880.0,0.1,8.982432411133897e-06
880.0,0.15,1.3280828274530781e-05
880.0,0.2,1.7738027541415175e-05
880.0,0.25,2.3312385483262694e-05
880.0,0.3,2.7803849669404172e-05
880.0,0.35000000000000003,3.322785416217619e-05
880.0,0.4,3.8004906022137486e-05
880.0,0.45000000000000007,4.5390761240617136e-05
880.0,0.5,5.159682761855266e-05
880.0,0.5499999999999999,5.676749876886844e-05
880.0,0.6,6.212555180304344e-05
880.0,0.65,6.573672832679915e-05
880.0,0.7000000000000001,7.083026699815834e-05
880.0,0.75,7.612067703890534e-05
880.0,0.8,8.279801134584931e-05
880.0,0.8500000000000001,8.794608651885979e-05
880.0,0.9000000000000001,9.426483297366542e-05
880.0,0.95,9.959064249392632e-05
880.0,1.0,0.00010498094511041559
890.0,0.01,1.0967791723684185e-06
890.0,0.05,4.221438160240605e-06
890.0,0.1,7.786299125314641e-06
890.0,0.15,1.4137094287251785e-05
890.0,0.2,1.9020843467426845e-05
890.0,0.25,2.304018467289822e-05
890.0,0.3,2.7320501019005152e-05
890.0,0.35000000000000003,3.412148004499389e-05
890.0,0.4,3.9863827397077875e-05
890.0,0.45000000000000007,4.6285370787928195e-05
890.0,0.5,5.329895499250879e-05
890.0,0.5499999999999999,5.9850192287751644e-05
890.0,0.6,6.350567399949162e-05
890.0,0.65,7.053926948434911e-05
890.0,0.7000000000000001,7.491924783348676e-05
890.0,0.75,8.129541182205934e-05
890.0,0.8,8.636563930228822e-05
890.0,0.8500000000000001,9.376170709795213e-05
890.0,0.9000000000000001,9.942997589410855e-05
890.0,0.95,0.00010435259273951957
890.0,1.0,0.00011111062735622667
900.0,0.01,1.4095145826985993e-06
900.0,0.05,5.715340733874032e-06
900.0,0.1,1.00943462607171e-05
900.0,0.15,1.567016778989822e-05
900.0,0.2,2.137344720393137e-05
900.0,0.25,2.7104615272826845e-05
900.0,0.3,3.291646855768661e-05
900.0,0.35000000000000003,3.7616791856297744e-05
900.0,0.4,4.2835133361207405e-05
900.0,0.45000000000000007,4.851833978114327e-05
900.0,0.5,5.502201300590814e-05
900.0,0.5499999999999999,6.092239401909103e-05
900.0,0.6,6.510847802640346e-05
900.0,0.65,6.813943094467986e-05
900.0,0.7000000000000001,7.527832611950033e-05
900.0,0.75,8.435123597532243e-05
900.0,0.8,8.979948448106719e-05
900.0,0.8500000000000001,9.433082869354927e-05
900.0,0.9000000000000001,9.975328141767395e-05
900.0,0.95,0.00010665176907507331
900.0,1.0,0.0001114973588640891
910.0,0.01,4.357425891867307e-07
910.0,0.05,3.578772520022783e-06
910.0,0.1,9.035387798448809e-06
910.0,0.15,1.3530110660023395e-05
910.0,0.2,1.7228429022936926e-05
910.0,0.25,2.2650723927886104e-05
910.0,0.3,2.682617971031063e-05
910.0,0.35000000000000003,3.2168871241412166e-05
910.0,0.4,3.666392956789484e-05
910.0,0.45000000000000007,4.338200272525126e-05
910.0,0.5,4.6775045403515324e-05
910.0,0.5499999999999999,5.23331135532498e-05
910.0,0.6,5.742780915077337e-05
910.0,0.65,6.298248320999509e-05
910.0,0.7000000000000001,6.994612590395633e-05
910.0,0.75,7.455152422591846e-05
910.0,0.8,8.199197267977587e-05
910.0,0.8500000000000001,8.739592221098789e-05
910.0,0.9000000000000001,9.394102567626236e-05
910.0,0.95,9.848480732535712e-05
910.0,1.0,0.0001026239321673644
920.0,0.01,6.576185386243436e-07
920.0,0.05,3.2287111966167023e-06
920.0,0.1,8.9204652946138e-06
920.0,0.15,1.3071310198270254e-05
920.0,0.2,1.8583110375937477e-05
920.0,0.25,2.435991194756636e-05
920.0,0.3,3.0481584206677312e-05
920.0,0.35000000000000003,3.519054951755454e-05
920.0,0.4,4.2450176039407927e-05
920.0,0.45000000000000007,4.783690964450716e-05
920.0,0.5,5.325432583520844e-05
920.0,0.5499999999999999,5.7933945209199656e-05
920.0,0.6,6.462902544193267e-05
920.0,0.65,6.993791194406884e-05
920.0,0.7000000000000001,7.820325436470837e-05
920.0,0.75,8.351607945149445e-05
920.0,0.8,8.906010036475472e-05
920.0,0.8500000000000001,9.493761131432992e-05
920.0,0.9000000000000001,0.0001006987667263965
920.0,0.95,0.00010809012404648167
920.0,1.0,0.0001120162679010126
930.0,0.01,8.573825833896849e-07
930.0,0.05,4.4447236300281955e-06
930.0,0.1,9.851604942446301e-06
930.0,0.15,1.4529905714686993e-05
930.0,0.2,2.083976487857233e-05
930.0,0.25,2.485201044779024e-05
930.0,0.3,2.9066233082363258e-05
930.0,0.35000000000000003,3.5248349052081664e-05
930.0,0.4,3.992504934676894e-05
930.0,0.45000000000000007,4.607485080475252e-05
930.0,0.5,5.216466034985513e-05
930.0,0.5499999999999999,5.786671712405381e-05
930.0,0.6,6.370257178907648e-05
930.0,0.65,7.046134762175822e-05
930.0,0.7000000000000001,7.558228741429722e-05
930.0,0.75,8.26166346472209e-05
930.0,0.8,8.886676897509036e-05
930.0,0.8500000000000001,9.698809241552769e-05
930.0,0.9000000000000001,0.0001005909322819974
930.0,0.95,0.00010612220942721831
930.0,1.0,0.00011212126244895895
940.0,0.01,7.906882804840028e-07
940.0,0.05,3.682775339876099e-06
940.0,0.1,9.011916395406882e-06
940.0,0.15,1.3584724632244195e-05
940.0,0.2,1.8156054631855873e-05
940.0,0.25,2.4211137587136863e-05
940.0,0.3,2.8308606175884672e-05
940.0,0.35000000000000003,3.2884478638338144e-05
940.0,0.4,3.7013380499534434e-05
940.0,0.45000000000000007,4.268935083850281e-05
940.0,0.5,4.753824833977507e-05
940.0,0.5499999999999999,5.38656977650072e-05
940.0,0.6,5.858942461173818e-05
940.0,0.65,6.651397182173931e-05
940.0,0.7000000000000001,7.098159579409168e-05
940.0,0.75,7.733984922075124e-05
940.0,0.8,8.277112550163012e-05
940.0,0.8500000000000001,8.934336182397165e-05
940.0,0.9000000000000001,9.405620252491589e-05
940.0,0.95,9.828054554484105e-05
940.0,1.0,0.0001013908801024595
950.0,0.01,6.838122685991904e-07
950.0,0.05,3.237324052595911e-06
950.0,0.1,8.193573669246525e-06
950.0,0.15,1.2573715731045547e-05
950.0,0.2,1.718093245532278e-05
950.0,0.25,2.2584270904623877e-05
950.0,0.3,2.7793612836687687e-05
950.0,0.35000000000000003,3.293756197997397e-05
950.0,0.4,3.8045530860335494e-05
950.0,0.45000000000000007,4.4291848819376725e-05
950.0,0.5,4.982308582570597e-05
950.0,0.5499999999999999,5.515878679127992e-05
950.0,0.6,5.928574771063908e-05
950.0,0.65,6.431839905552849e-05
950.0,0.7000000000000001,6.902707727939434e-05
950.0,0.75,7.561906760123228e-05
950.0,0.8,8.199333192818718e-05
950.0,0.8500000000000001,8.733202537206759e-05
950.0,0.9000000000000001,9.223880108524265e-05
950.0,0.95,9.927646212274277e-05
950.0,1.0,0.00010423265381624729
960.0,0.01,6.406732930293152e-07
960.0,0.05,4.392199847824484e-06
960.0,0.1,9.244728737773613e-06
960.0,0.15,1.353343203214348e-05
960.0,0.2,1.7181684959155354e-05
960.0,0.25,2.2763123349681413e-05
960.0,0.3,2.7309649802198498e-05
960.0,0.35000000000000003,3.173520633316257e-05
960.0,0.4,3.7300810426744626e-05
960.0,0.45000000000000007,4.321628450798275e-05
960.0,0.5,4.7829867653254974e-05
960.0,0.5499999999999999,5.20368025885181e-05
960.0,0.6,5.7334653453163857e-05
960.0,0.65,6.376153247096268e-05
960.0,0.7000000000000001,6.974069778054268e-05
960.0,0.75,7.58300129447022e-05
960.0,0.8,8.141386551680105e-05
960.0,0.8500000000000001,8.686459750426576e-05
960.0,0.9000000000000001,9.133342128045884e-05
960.0,0.95,9.720642898617394e-05
960.0,1.0,0.00010117340755425147
970.0,0.01,9.524798098188738e-07
970.0,0.05,4.528515130901501e-06
970.0,0.1,9.387102723514909e-06
970.0,0.15,1.4212812520733401e-05
970.0,0.2,2.0265994177389186e-05
970.0,0.25,2.5841908512791147e-05
970.0,0.3,3.0052610416245263e-05
970.0,0.35000000000000003,3.620767173724956e-05
970.0,0.4,4.138045205063305e-05
970.0,0.45000000000000007,4.850875513768111e-05
970.0,0.5,5.486760157800146e-05
970.0,0.5499999999999999,5.7995501938404214e-05
970.0,0.6,6.514694771692687e-05
970.0,0.65,6.959685499546308e-05
970.0,0.7000000000000001,7.436704324308621e-05
970.0,0.75,8.22614555825443e-05
970.0,0.8,8.813682863320137e-05
970.0,0.8500000000000001,9.332267442569701e-05
970.0,0.9000000000000001,9.933534131054876e-05
970.0,0.95,0.00010494724313444271
970.0,1.0,0.0001112508542137231
980.0,0.01,7.458576760266859e-07
980.0,0.05,4.493724227274081e-06
980.0,0.1,8.984838211352806e-06
980.0,0.15,1.3926847101905138e-05
980.0,0.2,2.006682836799556e-05
980.0,0.25,2.523035220915916e-05
980.0,0.3,3.057281281399944e-05
980.0,0.35000000000000003,3.572182682887006e-05
980.0,0.4,4.062006363729557e-05
980.0,0.45000000000000007,4.665313873893228e-05
980.0,0.5,5.257689138896881e-05
980.0,0.5499999999999999,5.832193762606256e-05
980.0,0.6,6.341341785757493e-05
980.0,0.65,6.976346185309365e-05
980.0,0.7000000000000001,7.374561336822219e-05
980.0,0.75,7.893320179855187e-05
980.0,0.8,8.583060056615216e-05
980.0,0.8500000000000001,9.216948953070938e-05
980.0,0.9000000000000001,9.86196292300907e-05
980.0,0.95,0.00010350549279885219
980.0,1.0,0.00011104575876384
990.0,0.01,6.174369049534678e-07
990.0,0.05,4.209236384810389e-06
990.0,0.1,8.607672282990103e-06
990.0,0.15,1.405910203889335e-05
990.0,0.2,1.9154642671433052e-05
990.0,0.25,2.3930527259307656e-05
990.0,0.3,2.7372508621657776e-05
990.0,0.35000000000000003,3.308266051287433e-05
990.0,0.4,3.781696282826671e-05
990.0,0.45000000000000007,4.2035984670939444e-05
990.0,0.5,4.775933538764607e-05
990.0,0.5499999999999999,5.423939456384833e-05
990.0,0.6,5.80560473325144e-05
990.0,0.65,6.240938116148306e-05
990.0,0.7000000000000001,6.728512810834125e-05
990.0,0.75,7.327347680659742e-05
990.0,0.8,7.788188324464865e-05
990.0,0.8500000000000001,8.420495097476258e-05
990.0,0.9000000000000001,9.12063885679043e-05
990.0,0.95,9.716884855672116e-05
990.0,1.0,0.00010111929152857169
1000.0,0.01,100.0
1000.0,0.05,100.0
1000.0,0.1,100.0
1000.0,0.15,100.0
1000.0,0.2,100.0
1000.0,0.25,100.0
1000.0,0.3,100.0
1000.0,0.35000000000000003,100.0
1000.0,0.4,100.0
1000.0,0.45000000000000007,100.0
1000.0,0.5,100.0
1000.0,0.5499999999999999,100.0
1000.0,0.6,100.0
1000.0,0.65,100.0
1000.0,0.7000000000000001,100.0
1000.0,0.75,100.0
1000.0,0.8,100.0
1000.0,0.8500000000000001,100.0
1000.0,0.9000000000000001,100.0
1000.0,0.95,100.0
1000.0,1.0,100.0
